-3.141592653589793      0.7340049209405408
-2.6927937030769655      0.9595473520190202
-2.243994752564138      0.6220387687186373
-1.7951958020513104      0.1562411733785349
-1.3463968515384828      -0.708672547081825
-0.8975979010256552      -0.9994391197766682
-0.4487989505128276      -0.6664953617196516
0.0                     0.26607170984999007
0.4487989505128276      0.9192318773207327
0.8975979010256552      0.8917499961805632
1.3463968515384828      0.9708691749801293
1.7951958020513104      -0.5586074806127096
2.243994752564138       -0.9396434545238109
2.6927937030769655      -0.6098145084879657
3.141592653589793       0.9791578865881471
